age,gender,height_cm,weight_kg,bmi,bmi_category,activity_level,goal,diet_preference,bmr,tdee,calorie_target,diet_plan,workout_plan,fitness_category,fat_pct,water_liters,workout_freq,session_hours,max_bpm,avg_bpm,calories_burned_session
48,Female,166.0,52.3,18.98,Normal,Light,Improve Stamina,Vegetarian,1159.5,1594.3,1694.3,High Carb Performance Diet,Beginner Fitness Routine,Needs Improvement,33.0,1.8,3,0.74,174,130,433.0
23,Female,155.0,56.7,23.6,Normal,Active,Improve Stamina,Non-Vegetarian,1259.8,2173.2,2273.2,High Carb Performance Diet,Cardio Endurance Training,Needs Improvement,34.0,1.9,4,1.38,179,132,911.0
19,Female,163.0,46.8,17.61,Underweight,Active,Maintain Fitness,Non-Vegetarian,1230.8,2123.1,2123.1,Balanced Maintenance Diet,Intermediate Cardio + HIIT,Needs Improvement,34.4,1.6,4,1.35,184,128,864.0
37,Female,177.0,70.3,22.44,Normal,Sedentary,Muscle Gain,Non-Vegetarian,1463.2,1755.8,2055.8,High Protein Non-Veg Diet,Beginner Fitness Routine,Needs Improvement,33.7,1.7,2,1.01,162,123,621.0
45,Male,176.0,80.8,26.08,Overweight,Active,Maintain Fitness,Vegetarian,1688.0,2911.8,2911.8,Balanced Maintenance Diet,Active Lifestyle Routine,Needs Improvement,11.4,3.5,4,1.7,183,131,1102.0
28,Female,150.0,56.0,24.89,Normal,Very Active,Muscle Gain,Vegetarian,1196.5,2273.3,2573.3,High Protein Veg Diet,Progressive Strength Training,Fit,16.7,2.7,5,1.94,193,128,1242.0
21,Male,184.0,101.2,29.89,Overweight,Sedentary,Improve Stamina,Non-Vegetarian,2062.0,2474.4,2574.4,High Carb Performance Diet,Beginner Fitness Routine,Needs Improvement,24.3,3.3,2,1.3,181,132,944.0
32,Female,157.0,56.6,22.96,Normal,Active,Maintain Fitness,Vegetarian,1226.2,2115.2,2115.2,Balanced Maintenance Diet,Intermediate Cardio + HIIT,Fit,15.7,2.7,4,1.65,170,167,1378.0
23,Female,175.0,40.9,13.36,Underweight,Light,Improve Stamina,Vegetarian,1226.8,1686.8,1786.8,High Carb Performance Diet,Beginner Fitness Routine,Moderately Fit,25.2,2.1,3,0.82,167,145,594.0
47,Male,165.0,127.8,46.94,Obese,Sedentary,Weight Loss,Vegan,2079.2,2495.0,2095.0,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,28.7,3.5,2,0.77,198,157,598.0
55,Female,176.0,49.3,15.92,Underweight,Sedentary,Muscle Gain,Eggetarian,1157.0,1388.4,1688.4,High Protein Non-Veg Diet,Beginner Fitness Routine,Needs Improvement,30.5,2.0,2,1.28,194,161,927.0
19,Female,163.0,64.3,24.2,Normal,Very Active,Improve Stamina,Vegetarian,1405.8,2671.0,2771.0,High Carb Performance Diet,Cardio Endurance Training,Fit,18.0,2.7,5,1.87,197,132,1234.0
32,Male,162.0,49.3,18.79,Normal,Moderate,Muscle Gain,Vegetarian,1350.5,2093.3,2393.3,High Protein Veg Diet,Progressive Strength Training,Needs Improvement,29.3,2.5,3,1.18,167,158,1025.0
28,Female,162.0,63.0,24.01,Normal,Sedentary,Muscle Gain,Non-Vegetarian,1341.5,1609.8,1909.8,High Protein Non-Veg Diet,Beginner Fitness Routine,Needs Improvement,31.7,1.9,2,0.68,196,147,500.0
25,Female,167.0,41.1,14.74,Underweight,Moderate,Maintain Fitness,Vegetarian,1168.8,1811.6,1811.6,Balanced Maintenance Diet,Active Lifestyle Routine,Needs Improvement,31.9,2.4,3,1.03,186,138,711.0
43,Female,174.0,40.5,13.38,Underweight,Moderate,Maintain Fitness,Vegetarian,1116.5,1730.6,1730.6,Balanced Maintenance Diet,Intermediate Cardio + HIIT,Needs Improvement,32.9,2.2,3,1.5,187,143,965.0
22,Male,162.0,71.0,27.05,Overweight,Sedentary,Weight Loss,Vegetarian,1617.5,1941.0,1541.0,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,21.2,3.5,2,0.91,199,138,691.0
23,Female,162.0,60.9,23.21,Normal,Very Active,Improve Stamina,Non-Vegetarian,1345.5,2556.4,2656.4,High Carb Performance Diet,Cardio Endurance Training,Fit,16.8,2.7,5,1.59,193,168,1336.0
43,Female,166.0,64.7,23.48,Normal,Active,Maintain Fitness,Non-Vegetarian,1308.5,2257.2,2257.2,Balanced Maintenance Diet,Active Lifestyle Routine,Fit,19.8,2.7,4,1.88,191,132,1117.0
21,Female,171.0,51.0,17.44,Underweight,Moderate,Maintain Fitness,Vegetarian,1312.8,2034.8,2034.8,Balanced Maintenance Diet,Intermediate Cardio + HIIT,Needs Improvement,34.2,2.2,3,1.07,174,132,706.0
36,Female,177.0,57.7,18.42,Underweight,Active,Muscle Gain,Vegetarian,1342.2,2315.3,2615.3,High Protein Veg Diet,Progressive Strength Training,Moderately Fit,19.4,2.7,4,1.65,176,147,1213.0
37,Male,182.0,76.9,23.22,Normal,Active,Muscle Gain,Vegetarian,1726.5,2978.2,3278.2,High Protein Veg Diet,Progressive Strength Training,Moderately Fit,24.5,2.8,4,1.49,192,121,992.0
50,Male,177.0,80.5,25.7,Overweight,Active,Maintain Fitness,Non-Vegetarian,1666.2,2874.2,2874.2,Balanced Maintenance Diet,Active Lifestyle Routine,Needs Improvement,14.3,3.5,4,1.85,175,129,1181.0
37,Female,174.0,73.3,24.21,Normal,Moderate,Improve Stamina,Vegetarian,1474.5,2285.5,2385.5,High Carb Performance Diet,Cardio Endurance Training,Moderately Fit,25.5,2.4,3,1.03,188,141,726.0
29,Female,157.0,49.0,19.88,Normal,Moderate,Maintain Fitness,Vegetarian,1165.2,1806.1,1806.1,Balanced Maintenance Diet,Active Lifestyle Routine,Moderately Fit,26.5,2.6,3,1.33,168,132,878.0
18,Male,197.0,114.5,29.5,Overweight,Light,Weight Loss,Non-Vegetarian,2291.2,3150.4,2750.4,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,24.1,2.6,3,1.03,192,128,725.0
43,Male,178.0,81.0,25.56,Overweight,Very Active,Maintain Fitness,Vegetarian,1712.5,3253.8,3253.8,Balanced Maintenance Diet,Active Lifestyle Routine,Needs Improvement,12.4,3.5,5,1.58,188,152,1189.0
31,Female,176.0,53.5,17.27,Underweight,Active,Muscle Gain,Non-Vegetarian,1319.0,2275.3,2575.3,High Protein Non-Veg Diet,Progressive Strength Training,Moderately Fit,27.6,1.8,4,1.22,172,133,811.0
55,Male,168.0,52.1,18.46,Underweight,Light,Improve Stamina,Vegetarian,1301.0,1788.9,1888.9,High Carb Performance Diet,Beginner Fitness Routine,Moderately Fit,23.6,3.0,3,0.77,180,167,637.0
54,Female,152.0,70.1,30.34,Obese,Sedentary,Weight Loss,Vegetarian,1220.0,1464.0,1200.0,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,26.6,2.1,2,0.76,180,139,475.0
28,Male,178.0,86.9,27.43,Overweight,Active,Weight Loss,Vegetarian,1846.5,3185.2,2785.2,Low Calorie Balanced Diet,Intermediate Cardio + HIIT,Needs Improvement,24.9,3.7,4,1.29,164,134,951.0
53,Male,176.0,73.4,23.7,Normal,Moderate,Maintain Fitness,Non-Vegetarian,1574.0,2439.7,2439.7,Balanced Maintenance Diet,Active Lifestyle Routine,Moderately Fit,27.9,2.8,3,1.09,169,151,815.0
30,Male,166.0,90.0,32.66,Obese,Active,Improve Stamina,Vegan,1792.5,3092.1,3192.1,High Carb Performance Diet,Cardio Endurance Training,Needs Improvement,26.6,2.1,4,1.32,165,152,1104.0
20,Male,192.0,85.7,23.25,Normal,Very Active,Improve Stamina,Vegan,1962.0,3727.8,3827.8,High Carb Performance Diet,Cardio Endurance Training,Fit,10.5,3.5,5,1.72,172,136,1287.0
50,Female,155.0,70.4,29.3,Overweight,Sedentary,Weight Loss,Vegetarian,1261.8,1514.2,1200.0,Low Calorie Balanced Diet,Beginner Fitness Routine,Needs Improvement,29.9,2.7,2,0.73,160,143,470.0
23,Male,171.0,57.7,19.73,Normal,Moderate,Muscle Gain,Non-Vegetarian,1535.8,2380.5,2680.5,High Protein Non-Veg Diet,Progressive Strength Training,Moderately Fit,27.0,3.4,3,1.15,179,149,942.0
27,Male,176.0,75.7,24.44,Normal,Light,Weight Loss,Vegetarian,1727.0,2374.6,1974.6,Low Calorie Balanced Diet,Beginner Cardio + Walking,Moderately Fit,25.3,2.3,3,0.68,167,132,494.0
22,Female,152.0,61.8,26.75,Overweight,Very Active,Maintain Fitness,Vegetarian,1297.0,2464.3,2464.3,Balanced Maintenance Diet,Active Lifestyle Routine,Needs Improvement,17.0,2.7,5,1.83,169,166,1519.0
40,Male,176.0,80.3,25.92,Overweight,Very Active,Muscle Gain,Vegan,1708.0,3245.2,3545.2,High Protein Veg Diet,Progressive Strength Training,Needs Improvement,13.1,3.5,5,1.63,168,167,1497.0
27,Male,168.0,104.3,36.95,Obese,Moderate,Improve Stamina,Vegetarian,1963.0,3042.7,3142.7,High Carb Performance Diet,Cardio Endurance Training,Needs Improvement,29.7,3.5,3,1.28,162,135,950.0
19,Female,158.0,65.7,26.32,Overweight,Moderate,Improve Stamina,Vegetarian,1388.5,2152.2,2252.2,High Carb Performance Diet,Cardio Endurance Training,Needs Improvement,25.9,1.9,3,1.46,170,121,883.0
30,Male,196.0,120.3,31.32,Obese,Sedentary,Improve Stamina,Vegetarian,2283.0,2739.6,2839.6,High Carb Performance Diet,Beginner Fitness Routine,Needs Improvement,23.9,2.6,2,0.66,171,136,494.0
57,Female,157.0,51.9,21.06,Normal,Moderate,Maintain Fitness,Vegetarian,1054.2,1634.0,1634.0,Balanced Maintenance Diet,Intermediate Cardio + HIIT,Needs Improvement,29.1,2.6,3,1.05,169,151,713.0
19,Female,157.0,59.1,23.98,Normal,Very Active,Improve Stamina,Vegetarian,1316.2,2500.8,2600.8,High Carb Performance Diet,Cardio Endurance Training,Fit,17.9,2.7,5,1.65,184,162,1336.0
37,Female,175.0,66.9,21.84,Normal,Active,Muscle Gain,Non-Vegetarian,1416.8,2444.0,2744.0,High Protein Non-Veg Diet,Progressive Strength Training,Moderately Fit,26.5,2.1,4,1.38,184,127,876.0
18,Female,175.0,66.9,21.84,Normal,Sedentary,Improve Stamina,Vegetarian,1511.8,1814.2,1914.2,High Carb Performance Diet,Beginner Fitness Routine,Needs Improvement,26.8,1.7,2,0.94,170,122,573.0
54,Male,166.0,78.7,28.56,Overweight,Moderate,Maintain Fitness,Vegan,1559.5,2417.2,2417.2,Balanced Maintenance Diet,Active Lifestyle Routine,Needs Improvement,22.9,2.6,3,1.42,195,131,921.0
26,Female,161.0,62.4,24.07,Normal,Active,Maintain Fitness,Vegan,1339.2,2310.1,2310.1,Balanced Maintenance Diet,Active Lifestyle Routine,Fit,19.8,2.7,4,1.88,198,139,1307.0
34,Male,171.0,102.1,34.92,Obese,Sedentary,Weight Loss,Vegetarian,1924.8,2309.8,1909.8,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,27.3,3.2,2,0.96,185,135,713.0
26,Male,200.0,51.9,12.97,Underweight,Sedentary,Maintain Fitness,Vegetarian,1644.0,1972.8,1972.8,Balanced Maintenance Diet,Beginner Cardio + Walking,Needs Improvement,26.6,2.3,2,0.75,173,133,549.0
28,Male,200.0,58.3,14.57,Underweight,Active,Muscle Gain,Vegetarian,1698.0,2929.1,3229.1,High Protein Veg Diet,Progressive Strength Training,Needs Improvement,28.2,3.0,4,1.32,198,135,980.0
32,Male,192.0,89.8,24.36,Normal,Active,Muscle Gain,Non-Vegetarian,1943.0,3351.7,3651.7,High Protein Non-Veg Diet,Progressive Strength Training,Fit,10.6,3.5,4,1.93,199,168,1783.0
41,Male,183.0,101.1,30.19,Obese,Sedentary,Improve Stamina,Vegetarian,1954.8,2345.8,2445.8,High Carb Performance Diet,Beginner Fitness Routine,Needs Improvement,28.6,3.2,2,0.79,160,162,634.0
55,Male,172.0,118.6,40.09,Obese,Light,Weight Loss,Non-Vegetarian,1991.0,2737.6,2337.6,Low Calorie Balanced Diet,Beginner Fitness Routine,Needs Improvement,25.9,2.6,3,0.77,163,168,640.0
52,Male,185.0,84.8,24.78,Normal,Sedentary,Weight Loss,Vegetarian,1749.2,2099.0,1699.0,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,23.4,3.2,2,1.19,189,152,895.0
47,Male,177.0,80.0,25.54,Overweight,Light,Weight Loss,Non-Vegetarian,1676.2,2304.8,1904.8,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,28.2,3.5,3,0.72,171,149,531.0
48,Male,183.0,73.1,21.83,Normal,Active,Maintain Fitness,Vegetarian,1639.8,2828.7,2828.7,Balanced Maintenance Diet,Active Lifestyle Routine,Moderately Fit,28.0,2.8,4,1.05,194,131,681.0
22,Male,168.0,117.3,41.56,Obese,Moderate,Maintain Fitness,Vegetarian,2118.0,3282.9,3282.9,Balanced Maintenance Diet,Active Lifestyle Routine,Needs Improvement,28.5,2.7,3,1.24,172,134,914.0
31,Female,171.0,77.4,26.47,Overweight,Active,Improve Stamina,Eggetarian,1526.8,2633.7,2733.7,High Carb Performance Diet,Cardio Endurance Training,Needs Improvement,26.2,1.8,4,1.26,190,137,863.0
28,Female,167.0,72.9,26.14,Overweight,Moderate,Improve Stamina,Non-Vegetarian,1471.8,2281.3,2381.3,High Carb Performance Diet,Cardio Endurance Training,Needs Improvement,34.7,2.2,3,1.13,197,147,831.0
26,Female,150.0,71.2,31.64,Obese,Sedentary,Weight Loss,Vegetarian,1358.5,1630.2,1230.2,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,34.6,2.6,2,1.15,182,142,816.0
51,Male,162.0,88.2,33.61,Obese,Active,Improve Stamina,Vegan,1644.5,2836.8,2936.8,High Carb Performance Diet,Cardio Endurance Training,Needs Improvement,11.8,3.5,4,1.56,163,133,1027.0
29,Female,180.0,75.6,23.33,Normal,Active,Maintain Fitness,Non-Vegetarian,1575.0,2716.9,2716.9,Balanced Maintenance Diet,Active Lifestyle Routine,Moderately Fit,25.7,1.9,4,1.31,175,149,976.0
52,Female,156.0,57.9,23.79,Normal,Active,Maintain Fitness,Vegan,1133.0,1954.4,1954.4,Balanced Maintenance Diet,Intermediate Cardio + HIIT,Fit,15.8,2.7,4,1.66,166,152,1135.0
52,Female,158.0,70.6,28.28,Overweight,Moderate,Weight Loss,Non-Vegetarian,1272.5,1972.4,1572.4,Low Calorie Balanced Diet,Intermediate Cardio + HIIT,Needs Improvement,34.9,2.0,3,1.02,181,164,753.0
18,Male,164.0,118.6,44.1,Obese,Light,Weight Loss,Vegetarian,2126.0,2923.2,2523.2,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,25.6,2.7,3,0.94,188,134,693.0
57,Male,199.0,55.7,14.07,Underweight,Moderate,Muscle Gain,Vegetarian,1520.8,2357.2,2657.2,High Protein Veg Diet,Moderate Strength Training,Moderately Fit,23.6,3.0,3,1.13,170,126,705.0
39,Male,194.0,102.3,27.18,Overweight,Light,Improve Stamina,Vegetarian,2045.5,2812.6,2912.6,High Carb Performance Diet,Beginner Fitness Routine,Needs Improvement,22.9,2.4,3,0.89,192,134,656.0
46,Male,187.0,72.6,20.76,Normal,Active,Maintain Fitness,Non-Vegetarian,1669.8,2880.4,2880.4,Balanced Maintenance Diet,Intermediate Cardio + HIIT,Moderately Fit,22.6,3.4,4,1.31,188,161,1044.0
25,Female,168.0,63.8,22.6,Normal,Sedentary,Weight Loss,Non-Vegetarian,1402.0,1682.4,1282.4,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,31.6,1.9,2,0.95,198,165,784.0
28,Female,167.0,67.3,24.13,Normal,Light,Muscle Gain,Vegetarian,1415.8,1946.7,2246.7,High Protein Veg Diet,Beginner Fitness Routine,Needs Improvement,29.2,2.3,3,0.61,171,157,479.0
58,Female,158.0,59.3,23.75,Normal,Active,Muscle Gain,Vegetarian,1129.5,1948.4,2248.4,High Protein Veg Diet,Moderate Strength Training,Fit,19.8,2.7,4,1.97,166,165,1463.0
54,Female,157.0,70.7,28.68,Overweight,Light,Weight Loss,Vegan,1257.2,1728.7,1328.7,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,31.8,2.1,3,1.14,198,163,836.0
31,Male,169.0,86.9,30.43,Obese,Active,Maintain Fitness,Eggetarian,1775.2,3062.2,3062.2,Balanced Maintenance Diet,Active Lifestyle Routine,Needs Improvement,14.0,3.5,4,1.72,185,130,1230.0
47,Male,190.0,98.2,27.2,Overweight,Light,Weight Loss,Non-Vegetarian,1939.5,2666.8,2266.8,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,22.9,3.0,3,0.76,199,148,557.0
52,Male,162.0,63.6,24.23,Normal,Active,Muscle Gain,Vegetarian,1393.5,2403.8,2703.8,High Protein Veg Diet,Moderate Strength Training,Moderately Fit,20.8,2.3,4,1.3,168,150,965.0
38,Female,168.0,45.2,16.01,Underweight,Moderate,Maintain Fitness,Vegetarian,1151.0,1784.0,1784.0,Balanced Maintenance Diet,Intermediate Cardio + HIIT,Needs Improvement,29.9,2.4,3,1.01,193,144,727.0
54,Male,162.0,117.2,44.66,Obese,Active,Weight Loss,Vegetarian,1919.5,3311.1,2911.1,Low Calorie Balanced Diet,Intermediate Cardio + HIIT,Needs Improvement,23.1,2.3,4,1.04,172,143,736.0
22,Male,174.0,107.4,35.47,Obese,Sedentary,Weight Loss,Eggetarian,2056.5,2467.8,2067.8,Low Calorie Balanced Diet,Beginner Fitness Routine,Needs Improvement,22.0,2.2,2,1.34,195,138,1017.0
36,Female,178.0,59.1,18.65,Normal,Sedentary,Weight Loss,Vegetarian,1362.5,1635.0,1235.0,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,34.5,2.2,2,0.85,184,121,514.0
31,Female,164.0,53.3,19.82,Normal,Light,Muscle Gain,Non-Vegetarian,1242.0,1707.8,2007.8,High Protein Non-Veg Diet,Beginner Fitness Routine,Needs Improvement,29.4,2.4,3,0.57,183,141,402.0
43,Male,163.0,46.2,17.39,Underweight,Sedentary,Muscle Gain,Vegetarian,1270.8,1525.0,1825.0,High Protein Veg Diet,Beginner Fitness Routine,Needs Improvement,21.7,2.1,2,1.18,176,139,812.0
21,Male,161.0,67.0,25.85,Overweight,Moderate,Maintain Fitness,Non-Vegetarian,1576.2,2443.1,2443.1,Balanced Maintenance Diet,Active Lifestyle Routine,Needs Improvement,22.0,2.1,3,1.32,161,152,1104.0
42,Male,177.0,86.3,27.55,Overweight,Active,Weight Loss,Non-Vegetarian,1764.2,3043.2,2643.2,Low Calorie Balanced Diet,Intermediate Cardio + HIIT,Needs Improvement,11.4,3.5,4,1.77,172,127,1113.0
59,Male,167.0,85.5,30.66,Obese,Very Active,Improve Stamina,Vegan,1608.8,3056.7,3156.7,High Carb Performance Diet,Cardio Endurance Training,Needs Improvement,15.0,3.5,5,1.99,190,144,1418.0
42,Male,187.0,70.2,20.07,Normal,Moderate,Maintain Fitness,Vegetarian,1665.8,2582.0,2582.0,Balanced Maintenance Diet,Intermediate Cardio + HIIT,Moderately Fit,22.7,3.4,3,1.38,188,165,1127.0
35,Male,162.0,127.1,48.43,Obese,Active,Weight Loss,Vegetarian,2113.5,3645.8,3245.8,Low Calorie Balanced Diet,Compound Strength Training,Needs Improvement,23.3,3.4,4,1.02,187,128,718.0
57,Female,167.0,75.6,27.11,Overweight,Moderate,Improve Stamina,Vegetarian,1353.8,2098.4,2198.4,High Carb Performance Diet,Cardio Endurance Training,Needs Improvement,31.6,1.8,3,1.05,186,153,723.0
25,Female,165.0,62.6,22.99,Normal,Light,Weight Loss,Eggetarian,1371.2,1885.4,1485.4,Low Calorie Balanced Diet,Beginner Cardio + Walking,Moderately Fit,27.9,2.2,3,1.2,174,142,852.0
56,Female,153.0,55.7,23.79,Normal,Very Active,Improve Stamina,Vegan,1072.2,2037.2,2137.2,High Carb Performance Diet,Cardio Endurance Training,Fit,16.1,2.7,5,1.91,190,124,1066.0
57,Male,174.0,96.1,31.74,Obese,Moderate,Improve Stamina,Non-Vegetarian,1768.5,2741.2,2841.2,High Carb Performance Diet,Cardio Endurance Training,Needs Improvement,21.6,2.8,3,1.21,199,144,862.0
31,Female,162.0,76.7,29.23,Overweight,Active,Maintain Fitness,Non-Vegetarian,1463.5,2524.5,2524.5,Balanced Maintenance Diet,Active Lifestyle Routine,Needs Improvement,28.1,2.3,4,1.39,174,127,883.0
49,Male,189.0,57.2,16.01,Underweight,Sedentary,Weight Loss,Non-Vegetarian,1513.2,1815.8,1415.8,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,21.1,3.5,2,1.14,192,135,762.0
55,Male,181.0,69.9,21.34,Normal,Active,Muscle Gain,Vegetarian,1560.2,2691.3,2991.3,High Protein Veg Diet,Moderate Strength Training,Moderately Fit,20.2,2.1,4,1.2,179,167,992.0
50,Female,177.0,67.9,21.67,Normal,Moderate,Maintain Fitness,Eggetarian,1374.2,2130.0,2130.0,Balanced Maintenance Diet,Active Lifestyle Routine,Needs Improvement,33.0,2.4,3,1.03,171,164,760.0
40,Male,187.0,87.9,25.14,Overweight,Very Active,Muscle Gain,Vegetarian,1852.8,3520.3,3820.3,High Protein Veg Diet,Progressive Strength Training,Needs Improvement,10.7,3.5,5,1.96,196,134,1445.0
32,Male,198.0,102.8,26.22,Overweight,Moderate,Muscle Gain,Vegetarian,2110.5,3271.3,3571.3,High Protein Veg Diet,Progressive Strength Training,Needs Improvement,27.8,2.8,3,1.24,168,120,818.0
50,Female,150.0,51.8,23.02,Normal,Light,Maintain Fitness,Non-Vegetarian,1044.5,1436.2,1436.2,Balanced Maintenance Diet,Beginner Cardio + Walking,Needs Improvement,33.0,2.2,3,1.32,182,141,838.0
42,Female,157.0,57.7,23.41,Normal,Active,Improve Stamina,Vegetarian,1187.2,2047.9,2147.9,High Carb Performance Diet,Cardio Endurance Training,Fit,17.7,2.7,4,1.83,167,122,1005.0
34,Female,169.0,66.5,23.28,Normal,Light,Weight Loss,Vegetarian,1390.2,1911.5,1511.5,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,28.1,2.3,3,0.81,191,157,636.0
50,Male,161.0,95.4,36.8,Obese,Active,Weight Loss,Non-Vegetarian,1715.2,2958.7,2558.7,Low Calorie Balanced Diet,Moderate Strength Training,Needs Improvement,21.5,3.6,4,1.16,173,133,764.0
19,Female,160.0,69.2,27.03,Overweight,Light,Weight Loss,Vegetarian,1436.0,1974.5,1574.5,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,32.4,1.6,3,1.17,186,155,907.0
31,Female,167.0,66.6,23.88,Normal,Active,Maintain Fitness,Non-Vegetarian,1393.8,2404.3,2404.3,Balanced Maintenance Diet,Active Lifestyle Routine,Needs Improvement,31.0,1.5,4,1.02,184,137,699.0
57,Male,165.0,83.4,30.63,Obese,Active,Weight Loss,Vegetarian,1585.2,2734.5,2334.5,Low Calorie Balanced Diet,Intermediate Cardio + HIIT,Needs Improvement,13.3,3.5,4,1.57,172,166,1290.0
57,Female,175.0,43.8,14.3,Underweight,Sedentary,Weight Loss,Vegetarian,1085.8,1303.0,1200.0,Low Calorie Balanced Diet,Beginner Cardio + Walking,Needs Improvement,25.1,1.7,2,1.39,180,160,1001.0
56,Female,169.0,64.2,22.48,Normal,Very Active,Improve Stamina,Vegetarian,1257.2,2388.7,2488.7,High Carb Performance Diet,Cardio Endurance Training,Fit,19.6,2.7,5,1.99,190,137,1227.0
23,Female,162.0,44.1,16.8,Underweight,Sedentary,Improve Stamina,Vegetarian,1177.5,1413.0,1513.0,High Carb Performance Diet,Beginner Fitness Routine,Needs Improvement,25.7,2.7,2,0.58,196,122,354.0
23,Male,191.0,87.3,23.93,Normal,Very Active,Maintain Fitness,Non-Vegetarian,1956.8,3717.9,3717.9,Balanced Maintenance Diet,Intermediate Cardio + HIIT,Fit,11.8,3.5,5,1.87,164,129,1327.0
20,Male,160.0,55.0,21.48,Normal,Active,Maintain Fitness,Vegetarian,1455.0,2509.9,2509.9,Balanced Maintenance Diet,Active Lifestyle Routine,Moderately Fit,24.0,3.2,4,1.12,172,168,1035.0
24,Male,174.0,87.1,28.77,Overweight,Active,Weight Loss,Non-Vegetarian,1843.5,3180.0,2780.0,Low Calorie Balanced Diet,Compound Strength Training,Needs Improvement,10.0,3.5,4,1.57,187,158,1364.0
25,Male,161.0,66.6,25.69,Overweight,Sedentary,Muscle Gain,Non-Vegetarian,1552.2,1862.6,2162.6,High Protein Non-Veg Diet,Beginner Fitness Routine,Needs Improvement,25.0,3.0,2,1.38,184,166,1260.0
59,Female,176.0,60.4,19.5,Normal,Very Active,Improve Stamina,Non-Vegetarian,1248.0,2371.2,2471.2,High Carb Performance Diet,Cardio Endurance Training,Fit,18.8,2.7,5,1.72,194,120,929.0
32,Male,183.0,126.4,37.74,Obese,Moderate,Weight Loss,Eggetarian,2252.8,3491.8,3091.8,Low Calorie Balanced Diet,Intermediate Cardio + HIIT,Needs Improvement,28.2,2.1,3,1.1,198,146,883.0
46,Male,163.0,88.7,33.38,Obese,Sedentary,Weight Loss,Non-Vegetarian,1680.8,2017.0,1617.0,Low Calorie Balanced Diet,Beginner Fitness Routine,Needs Improvement,28.8,3.5,2,0.75,166,146,542.0
