age,gender,weight_kg,height_m,height_cm,bmi,bmi_category,max_bpm,avg_bpm,resting_bpm,session_duration_h,calories_burned,fat_pct,water_intake_l,workout_freq,workout_type,experience_level,bmr,tdee,inferred_goal,fitness_category,diet_plan,workout_plan
48,Male,73.1,1.83,183.0,21.83,Normal,194,131,71,1.05,681.0,28.0,2.8,4,Yoga,2,1639.8,2828.7,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
22,Male,117.3,1.68,168.0,41.56,Obese,172,134,57,1.24,914.0,28.5,2.7,3,Yoga,2,2118.0,3282.9,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
31,Female,77.4,1.71,171.0,26.47,Overweight,190,137,52,1.26,863.0,26.2,1.8,4,Cardio,2,1526.8,2633.7,Weight Loss,Moderately Fit,Low Calorie Balanced Diet,Cardio Endurance Training
28,Female,72.9,1.67,167.0,26.14,Overweight,197,147,74,1.13,831.0,34.7,2.2,3,Cardio,2,1471.8,2281.3,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Cardio Endurance Training
26,Female,71.2,1.5,150.0,31.64,Obese,182,142,54,1.15,816.0,34.6,2.6,2,Cardio,1,1358.5,1867.9,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Beginner Cardio + Walking
51,Male,88.2,1.62,162.0,33.61,Obese,163,133,72,1.56,1027.0,11.8,3.5,4,Cardio,3,1644.5,2836.8,Weight Loss,Fit,Low Calorie Balanced Diet,Cardio Endurance Training
29,Female,75.6,1.8,180.0,23.33,Normal,175,149,57,1.31,976.0,25.7,1.9,4,Yoga,2,1575.0,2716.9,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
52,Female,57.9,1.56,156.0,23.79,Normal,166,152,68,1.66,1135.0,15.8,2.7,4,HIIT,3,1133.0,1954.4,Maintain Fitness,Fit,High Protein Veg Diet,Intermediate Cardio + HIIT
52,Female,70.6,1.58,158.0,28.28,Overweight,181,164,67,1.02,753.0,34.9,2.0,3,HIIT,2,1272.5,1972.4,Weight Loss,Needs Improvement,High Protein Veg Diet,Progressive Strength Training
18,Male,118.6,1.64,164.0,44.1,Obese,188,134,67,0.94,693.0,25.6,2.7,3,Cardio,1,2126.0,3295.3,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Beginner Cardio + Walking
57,Male,55.7,1.99,199.0,14.07,Underweight,170,126,70,1.13,705.0,23.6,3.0,3,Strength,2,1520.8,2357.2,Weight Gain,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
39,Male,102.3,1.94,194.0,27.18,Overweight,192,134,50,0.89,656.0,22.9,2.4,3,Yoga,1,2045.5,3170.5,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
46,Male,72.6,1.87,187.0,20.76,Normal,188,161,64,1.31,1044.0,22.6,3.4,4,HIIT,2,1669.8,2880.4,Maintain Fitness,Fit,High Protein Non-Veg Diet,Progressive Strength Training
25,Female,63.8,1.68,168.0,22.6,Normal,198,165,67,0.95,784.0,31.6,1.9,2,Cardio,1,1402.0,1927.8,Improve Stamina,Needs Improvement,High Carb Performance Diet,Beginner Cardio + Walking
28,Female,67.3,1.67,167.0,24.13,Normal,171,157,74,0.61,479.0,29.2,2.3,3,Strength,1,1415.8,2194.5,Muscle Gain,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
58,Female,59.3,1.58,158.0,23.75,Normal,166,165,56,1.97,1463.0,19.8,2.7,4,Strength,3,1129.5,1948.4,Muscle Gain,Fit,High Protein Veg Diet,Compound Strength Training
54,Female,70.7,1.57,157.0,28.68,Overweight,198,163,65,1.14,836.0,31.8,2.1,3,Cardio,1,1257.2,1948.7,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Beginner Cardio + Walking
31,Male,86.9,1.69,169.0,30.43,Obese,185,130,65,1.72,1230.0,14.0,3.5,4,Yoga,3,1775.2,3062.2,Weight Loss,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
47,Male,98.2,1.9,190.0,27.2,Overweight,199,148,64,0.76,557.0,22.9,3.0,3,HIIT,1,1939.5,3006.2,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
52,Male,63.6,1.62,162.0,24.23,Normal,168,150,55,1.3,965.0,20.8,2.3,4,Strength,2,1393.5,2403.8,Muscle Gain,Fit,High Protein Non-Veg Diet,Progressive Strength Training
38,Female,45.2,1.68,168.0,16.01,Underweight,193,144,58,1.01,727.0,29.9,2.4,3,HIIT,2,1151.0,1784.0,Weight Gain,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
54,Male,117.2,1.62,162.0,44.66,Obese,172,143,56,1.04,736.0,23.1,2.3,4,HIIT,2,1919.5,3311.1,Weight Loss,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
22,Male,107.4,1.74,174.0,35.47,Obese,195,138,63,1.34,1017.0,22.0,2.2,2,Strength,1,2056.5,2827.7,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Beginner Fitness Routine
36,Female,59.1,1.78,178.0,18.65,Normal,184,121,60,0.85,514.0,34.5,2.2,2,Cardio,1,1362.5,1873.4,Improve Stamina,Needs Improvement,High Carb Performance Diet,Beginner Cardio + Walking
31,Female,53.3,1.64,164.0,19.82,Normal,183,141,70,0.57,402.0,29.4,2.4,3,Strength,1,1242.0,1925.1,Muscle Gain,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
43,Male,46.2,1.63,163.0,17.39,Underweight,176,139,65,1.18,812.0,21.7,2.1,2,Strength,1,1270.8,1747.3,Weight Gain,Moderately Fit,High Protein Non-Veg Diet,Beginner Fitness Routine
21,Male,67.0,1.61,161.0,25.85,Overweight,161,152,74,1.32,1104.0,22.0,2.1,3,Yoga,2,1576.2,2443.1,Weight Loss,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
42,Male,86.3,1.77,177.0,27.55,Overweight,172,127,55,1.77,1113.0,11.4,3.5,4,HIIT,3,1764.2,3043.2,Weight Loss,Fit,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
59,Male,85.5,1.67,167.0,30.66,Obese,190,144,71,1.99,1418.0,15.0,3.5,5,Cardio,3,1608.8,3056.7,Weight Loss,Fit,Low Calorie Balanced Diet,Cardio Endurance Training
42,Male,70.2,1.87,187.0,20.07,Normal,188,165,65,1.38,1127.0,22.7,3.4,3,HIIT,2,1665.8,2582.0,Maintain Fitness,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
35,Male,127.1,1.62,162.0,48.43,Obese,187,128,69,1.02,718.0,23.3,3.4,4,Strength,2,2113.5,3645.8,Weight Loss,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
57,Female,75.6,1.67,167.0,27.11,Overweight,186,153,65,1.05,723.0,31.6,1.8,3,Cardio,2,1353.8,2098.4,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Cardio Endurance Training
25,Female,62.6,1.65,165.0,22.99,Normal,174,142,61,1.2,852.0,27.9,2.2,3,Cardio,1,1371.2,2125.4,Improve Stamina,Moderately Fit,High Carb Performance Diet,Beginner Cardio + Walking
56,Female,55.7,1.53,153.0,23.79,Normal,190,124,66,1.91,1066.0,16.1,2.7,5,Cardio,3,1072.2,2037.2,Improve Stamina,Fit,High Carb Performance Diet,Cardio Endurance Training
57,Male,96.1,1.74,174.0,31.74,Obese,199,144,54,1.21,862.0,21.6,2.8,3,Cardio,2,1768.5,2741.2,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Cardio Endurance Training
31,Female,76.7,1.62,162.0,29.23,Overweight,174,127,74,1.39,883.0,28.1,2.3,4,Yoga,2,1463.5,2524.5,Weight Loss,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
49,Male,57.2,1.89,189.0,16.01,Underweight,192,135,62,1.14,762.0,21.1,3.5,2,Cardio,1,1513.2,2080.7,Weight Gain,Moderately Fit,High Carb Performance Diet,Beginner Cardio + Walking
55,Male,69.9,1.81,181.0,21.34,Normal,179,167,57,1.2,992.0,20.2,2.1,4,Strength,2,1560.2,2691.3,Muscle Gain,Fit,High Protein Non-Veg Diet,Progressive Strength Training
50,Female,67.9,1.77,177.0,21.67,Normal,171,164,73,1.03,760.0,33.0,2.4,3,Yoga,2,1374.2,2130.0,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
40,Male,87.9,1.87,187.0,25.14,Overweight,196,134,54,1.96,1445.0,10.7,3.5,5,Strength,3,1852.8,3520.3,Weight Loss,Fit,High Protein Non-Veg Diet,Compound Strength Training
32,Male,102.8,1.98,198.0,26.22,Overweight,168,120,61,1.24,818.0,27.8,2.8,3,Strength,2,2110.5,3271.3,Weight Loss,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
50,Female,51.8,1.5,150.0,23.02,Normal,182,141,58,1.32,838.0,33.0,2.2,3,HIIT,1,1044.5,1619.0,Maintain Fitness,Needs Improvement,High Protein Veg Diet,Intermediate Cardio + HIIT
42,Female,57.7,1.57,157.0,23.41,Normal,167,122,52,1.83,1005.0,17.7,2.7,4,Cardio,3,1187.2,2047.9,Improve Stamina,Fit,High Carb Performance Diet,Cardio Endurance Training
34,Female,66.5,1.69,169.0,23.28,Normal,191,157,52,0.81,636.0,28.1,2.3,3,Cardio,1,1390.2,2154.8,Improve Stamina,Needs Improvement,High Carb Performance Diet,Beginner Cardio + Walking
50,Male,95.4,1.61,161.0,36.8,Obese,173,133,50,1.16,764.0,21.5,3.6,4,Strength,2,1715.2,2958.7,Weight Loss,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
19,Female,69.2,1.6,160.0,27.03,Overweight,186,155,74,1.17,907.0,32.4,1.6,3,Cardio,1,1436.0,2225.8,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Beginner Cardio + Walking
31,Female,66.6,1.67,167.0,23.88,Normal,184,137,71,1.02,699.0,31.0,1.5,4,Yoga,2,1393.8,2404.3,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
57,Male,83.4,1.65,165.0,30.63,Obese,172,166,67,1.57,1290.0,13.3,3.5,4,HIIT,3,1585.2,2734.5,Weight Loss,Fit,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
57,Female,43.8,1.75,175.0,14.3,Underweight,180,160,73,1.39,1001.0,25.1,1.7,2,Cardio,1,1085.8,1493.0,Weight Gain,Moderately Fit,High Carb Performance Diet,Beginner Cardio + Walking
56,Female,64.2,1.69,169.0,22.48,Normal,190,137,61,1.99,1227.0,19.6,2.7,5,Cardio,3,1257.2,2388.7,Improve Stamina,Fit,High Carb Performance Diet,Cardio Endurance Training
23,Female,44.1,1.62,162.0,16.8,Underweight,196,122,58,0.58,354.0,25.7,2.7,2,Yoga,1,1177.5,1619.1,Weight Gain,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
23,Male,87.3,1.91,191.0,23.93,Normal,164,129,58,1.87,1327.0,11.8,3.5,5,HIIT,3,1956.8,3717.9,Maintain Fitness,Fit,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
20,Male,55.0,1.6,160.0,21.48,Normal,172,168,67,1.12,1035.0,24.0,3.2,4,Yoga,2,1455.0,2509.9,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
24,Male,87.1,1.74,174.0,28.77,Overweight,187,158,67,1.57,1364.0,10.0,3.5,4,Strength,3,1843.5,3180.0,Weight Loss,Fit,High Protein Non-Veg Diet,Compound Strength Training
25,Male,66.6,1.61,161.0,25.69,Overweight,184,166,56,1.38,1260.0,25.0,3.0,2,Strength,1,1552.2,2134.3,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Beginner Fitness Routine
59,Female,60.4,1.76,176.0,19.5,Normal,194,120,53,1.72,929.0,18.8,2.7,5,Cardio,3,1248.0,2371.2,Improve Stamina,Fit,High Carb Performance Diet,Cardio Endurance Training
32,Male,126.4,1.83,183.0,37.74,Obese,198,146,62,1.1,883.0,28.2,2.1,3,HIIT,2,2252.8,3491.8,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Progressive Strength Training
46,Male,88.7,1.63,163.0,33.38,Obese,166,146,66,0.75,542.0,28.8,3.5,2,Strength,1,1680.8,2311.1,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Beginner Fitness Routine
